date,has_mushroom,photo_count,species_count,temperature_max,temperature_min,temperature_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_max,wind_speed_mean,relative_humidity_mean,soil_temp_mean,soil_moisture_mean,rain_1,rain_3,rain_7,temp_range,seasonal_sin,seasonal_cos
2021-05-18,0,0,0,27.2,19.3,22.4,28.8,28.8,0.0,26.9,15.2,93,22.0,0.499,28.8,59.5,79.89999999999993,7.899999999999999,0.6944521021088763,-0.719538934232584
2021-05-19,0,0,0,25.5,19.3,21.8,13.6,13.6,0.0,32.3,14.5,91,21.6,0.505,13.6,61.1,74.49999999999994,6.199999999999999,0.6819721490904629,-0.7313781428679254
2021-05-20,0,0,0,25.4,18.0,21.9,14.1,14.1,0.0,13.0,8.2,94,21.8,0.499,14.1,56.5,88.59999999999994,7.399999999999999,0.6692903895412567,-0.7430009249440493
2021-05-21,0,0,0,26.3,21.6,23.4,6.1,6.1,0.0,24.7,15.4,93,23.3,0.493,6.1,33.8,94.69999999999993,4.699999999999999,0.6564105761979381,-0.7544038410927472
2021-05-22,0,0,0,24.9,21.7,22.8,17.9,17.9,0.0,25.7,19.4,96,22.9,0.511,17.9,38.099999999999994,111.19999999999995,3.1999999999999993,0.6433365204044917,-0.765583517007675
2021-05-23,0,0,0,23.0,21.2,21.8,42.3,42.3,0.0,17.9,12.4,97,21.9,0.51,42.3,66.3,141.49999999999994,1.8000000000000007,0.6300720909843687,-0.7765366444428655
2021-05-24,0,0,0,25.7,20.8,22.5,41.5,41.5,0.0,20.9,12.6,94,22.5,0.507,41.5,101.69999999999999,164.29999999999995,4.899999999999999,0.6166212130956382,-0.7872599821916922
2021-05-25,0,0,0,25.7,21.5,23.1,20.8,20.8,0.0,21.6,12.0,93,23.1,0.5,20.8,104.6,156.29999999999993,4.199999999999999,0.6029878670694714,-0.7977503570459932
2021-05-26,0,0,0,29.0,21.7,25.0,2.8,2.8,0.0,15.2,10.5,88,24.5,0.486,2.8,65.1,145.49999999999994,7.300000000000001,0.5891760872322963,-0.8080046647350754
2021-05-27,0,0,0,29.6,22.0,25.7,1.7,1.7,0.0,18.4,12.7,85,25.4,0.471,1.7,25.3,133.09999999999994,7.600000000000001,0.5751899607119775,-0.8180198708443175
2021-05-28,0,0,0,27.7,22.1,24.5,13.0,13.0,0.0,16.1,10.6,92,25.0,0.484,13.0,17.5,139.99999999999994,5.599999999999998,0.5610336262283677,-0.8277930117131022
2021-05-29,0,0,0,28.8,21.1,24.8,1.9,1.9,0.0,20.9,7.3,85,25.1,0.481,1.9,16.599999999999998,123.99999999999994,7.699999999999999,0.5467112728685939,-0.8373211953118121
2021-05-30,0,0,0,26.8,21.0,23.1,2.8,2.8,0.0,16.8,11.4,86,23.9,0.47,2.8,17.7,84.49999999999994,5.800000000000001,0.5322271388474397,-0.8466016020976267
2021-05-31,0,0,0,27.6,21.1,23.9,4.1,4.1,0.0,19.1,13.6,88,24.1,0.458,4.1,8.799999999999999,47.099999999999945,6.5,0.5175855102531889,-0.8556314858488706
2021-06-01,1,24,0,27.6,21.3,24.1,3.5,3.5,0.0,14.7,8.5,90,24.2,0.477,3.5,10.399999999999999,29.79999999999994,6.300000000000001,0.5027907197793043,-0.8644081744776648
2021-06-02,1,28,8,28.1,20.3,23.4,13.3,13.3,0.0,8.4,4.4,90,24.2,0.485,13.3,20.9,40.29999999999994,7.800000000000001,0.4878471454423119,-0.8729290708206411
2021-06-03,1,67,0,25.8,19.9,22.7,51.7,51.7,0.0,13.1,5.8,94,23.2,0.502,51.7,68.5,90.29999999999995,5.900000000000002,0.47275920928627757,-0.881191653407483
2021-06-04,1,37,0,24.8,20.6,22.0,105.6,105.6,0.0,14.8,8.7,96,22.3,0.51,105.6,170.6,182.89999999999995,4.199999999999999,0.4575313760742512,-0.8891934772070711
2021-06-05,1,72,20,27.9,20.2,23.2,8.5,8.5,0.0,10.3,6.0,89,23.5,0.504,8.5,165.79999999999998,189.49999999999994,7.699999999999999,0.442168151967072,-0.8969321743510065
2021-06-06,1,50,0,28.8,20.1,24.5,9.3,9.3,0.0,16.1,9.8,88,24.4,0.492,9.3,123.39999999999999,195.99999999999994,8.7,0.42667408318992467,-0.9044054548343001
2021-06-07,0,0,0,30.8,24.7,27.2,2.4,2.4,0.0,30.0,17.8,87,26.6,0.471,2.4,20.2,194.29999999999993,6.100000000000001,0.4110537546870351,-0.9116111071930239
2021-06-08,1,47,10,30.9,23.2,26.7,30.7,30.7,0.0,28.3,15.3,89,26.7,0.487,30.7,42.4,221.49999999999994,7.699999999999999,0.3953117887649151,-0.9185469991587165
2021-06-09,1,28,0,31.4,24.7,27.6,2.8,2.8,0.0,18.7,13.0,86,27.3,0.476,2.8,35.89999999999999,210.99999999999994,6.699999999999999,0.37945284372454435,-0.925211078289358
2021-06-10,1,18,0,30.8,25.0,27.4,2.7,2.7,0.0,17.8,12.1,88,27.5,0.463,2.7,36.199999999999996,161.99999999999994,5.800000000000001,0.36348161248290634,-0.9316013725767187
2021-06-11,1,17,2,32.0,23.8,27.5,0.1,0.1,0.0,15.5,11.9,81,27.5,0.429,0.1,5.6,56.49999999999994,8.2,0.3474028211842774,-0.9377159910299093
2021-06-12,1,10,3,32.5,24.3,28.0,0.8,0.8,0.0,18.9,8.1,83,28.1,0.41,0.8,3.6,48.79999999999994,8.2,0.3312212278016865,-0.9435531242349544
2021-06-13,1,23,3,32.7,24.5,27.7,0.7,0.7,0.0,9.4,6.5,84,28.6,0.383,0.7,1.6,40.199999999999946,8.200000000000003,0.31494162072895193,-0.9491110448902284
2021-06-14,0,0,0,33.2,24.2,28.0,1.3,1.3,0.0,13.5,6.2,81,28.5,0.357,1.3,2.8,39.09999999999994,9.000000000000004,0.2985688173637202,-0.9543881083175908
2021-06-15,0,0,0,32.8,23.6,27.5,1.9,1.9,0.0,9.1,4.7,83,28.6,0.342,1.9,3.9,10.299999999999944,9.199999999999996,0.28210766268191934,-0.9593827529490743
2021-06-16,1,2,0,33.7,22.5,27.4,0.2,0.2,0.0,13.6,6.8,81,27.8,0.342,0.2,3.4,7.699999999999943,11.200000000000003,0.26556302780405594,-0.9640935007889755
2021-06-17,0,0,0,32.9,23.1,27.8,0.3,0.3,0.0,14.0,7.8,76,28.3,0.327,0.3,2.4,5.299999999999943,9.799999999999997,0.24893980855376655,-0.9685189578512204
2021-06-18,1,19,2,32.7,21.4,27.5,0.0,0.0,0.0,10.8,6.5,68,28.0,0.308,0.0,0.5,5.199999999999943,11.300000000000004,0.23224292400907015,-0.9726578145718654
2021-06-19,1,24,2,32.5,21.9,27.8,0.1,0.1,0.0,16.4,7.6,73,28.6,0.296,0.1,0.4,4.499999999999942,10.600000000000001,0.21547731504673012,-0.976508846196619
2021-06-20,1,17,0,31.4,23.7,26.8,12.8,12.8,0.0,19.2,11.9,89,27.6,0.324,12.8,12.9,16.599999999999945,7.699999999999999,0.1986479428801711,-0.9800709131432666
2021-06-21,0,0,0,28.8,23.6,26.0,23.7,23.7,0.0,17.2,10.9,90,26.9,0.41,23.7,36.6,38.99999999999994,5.199999999999999,0.18175978759137534,-0.9833429613388902
2021-06-22,1,8,1,30.2,23.5,25.9,11.4,11.4,0.0,13.6,6.9,90,26.4,0.467,11.4,47.9,48.49999999999994,6.699999999999999,0.16481784665719793,-0.9863240225317866
2021-06-23,1,9,0,31.6,22.9,27.3,2.7,2.7,0.0,15.5,9.5,86,27.5,0.44,2.7,37.8,50.999999999999936,8.700000000000003,0.14782713347053048,-0.9890132145779883
2021-06-24,1,15,0,31.2,23.3,27.2,2.4,2.4,0.0,16.8,11.2,86,27.6,0.431,2.4,16.499999999999996,53.099999999999945,7.899999999999999,0.1307926758567592,-0.9914097417023038
2021-06-25,1,11,0,30.9,25.2,27.8,3.4,3.4,0.0,16.7,11.9,85,28.1,0.414,3.4,8.499999999999996,56.49999999999994,5.699999999999999,0.11371951458594969,-0.9935128947338007
2021-06-26,1,26,7,30.6,24.5,27.2,4.1,4.1,0.0,19.6,12.7,84,27.6,0.407,4.1,9.899999999999995,60.49999999999994,6.100000000000001,0.0966127018812031,-0.9953220513156602
2021-06-27,1,19,6,28.8,23.8,25.6,18.0,18.0,0.0,15.6,10.3,89,26.6,0.459,18.0,25.499999999999993,65.69999999999995,5.0,0.07947729992362097,-0.9968366760893436
2021-06-28,0,0,0,27.2,22.6,23.9,70.6,70.6,0.0,15.2,9.7,96,24.6,0.496,70.6,92.69999999999999,112.59999999999994,4.599999999999998,0.06231837935432508,-0.998056320853012
2021-06-29,0,0,0,29.0,23.0,25.3,17.9,17.9,0.0,13.9,9.4,92,25.5,0.497,17.9,106.5,119.09999999999994,6.0,0.045141017773971934,-0.9989806246941579
2021-06-30,1,12,0,29.3,23.4,25.8,8.1,8.1,0.0,12.9,6.9,90,26.2,0.483,8.1,96.6,124.49999999999994,5.900000000000002,0.02795029824021032,-0.999609314096404
2021-07-01,0,0,0,30.5,21.8,26.3,0.9,0.9,0.0,12.4,5.2,87,27.1,0.448,0.9,26.9,122.99999999999993,8.7,0.010751307763521931,-0.9999422030204416
2021-07-02,1,16,0,32.0,22.9,27.1,4.6,4.6,0.0,11.5,6.3,85,27.8,0.43,4.6,13.6,124.19999999999993,9.100000000000001,-0.006450864198105151,-0.9999791929590823
2021-07-03,1,35,0,29.4,23.3,25.2,50.8,50.8,0.0,7.3,5.0,94,26.2,0.501,50.8,56.3,170.89999999999992,6.099999999999998,-0.02365112724523159,-0.9997202729664083
2021-07-04,1,15,7,29.5,23.2,25.7,19.3,19.3,0.0,9.8,5.4,91,26.4,0.502,19.3,74.7,172.19999999999993,6.300000000000001,-0.04084439154329611,-0.9991655196610109
2021-07-05,1,30,0,29.5,23.2,25.5,17.9,17.9,0.0,14.3,5.9,92,26.3,0.506,17.9,87.99999999999999,119.49999999999994,6.300000000000001,-0.05802556932878034,-0.9983150972033183
2021-07-06,1,15,0,27.8,23.2,25.1,22.3,22.3,0.0,14.3,9.2,93,25.8,0.505,22.3,59.5,123.89999999999993,4.600000000000001,-0.07518957641475855,-0.9971692572470178
2021-07-07,1,35,0,27.8,23.2,25.1,15.3,15.3,0.0,13.5,8.8,89,25.6,0.498,15.3,55.5,131.09999999999994,4.600000000000001,-0.09233133369539122,-0.9957283388645872
2021-07-08,1,13,0,26.1,23.8,24.4,65.6,65.6,0.0,19.0,12.0,96,24.8,0.507,65.6,103.19999999999999,195.79999999999993,2.3000000000000007,-0.10944576864891556,-0.993992768446958
2021-07-09,1,24,0,27.3,23.1,24.5,52.1,52.1,0.0,19.2,11.2,97,24.4,0.507,52.1,133.0,243.29999999999993,4.199999999999999,-0.12652781683868314,-0.9919630595773397
2021-07-10,1,69,13,30.1,23.6,26.2,3.4,3.4,0.0,17.4,11.1,89,26.1,0.492,3.4,121.1,195.89999999999995,6.5,-0.1435724234118113,-0.9896398128792412
2021-07-11,1,19,6,31.3,23.7,27.2,1.4,1.4,0.0,18.4,10.1,86,26.9,0.473,1.4,56.9,177.99999999999994,7.600000000000001,-0.16057454459499376,-0.9870237158387383
2021-07-12,1,19,0,30.8,24.1,26.8,5.1,5.1,0.0,15.1,9.6,87,27.2,0.484,5.1,9.899999999999999,165.19999999999993,6.699999999999999,-0.177529149187035,-0.984115542601034
2021-07-13,1,36,0,29.6,22.8,25.8,3.9,3.9,0.0,13.0,6.9,91,26.4,0.485,3.9,10.399999999999999,146.79999999999993,6.800000000000001,-0.19443122004766197,-0.9809161537413774
2021-07-14,1,15,0,28.1,22.8,25.1,11.5,11.5,0.0,16.8,7.7,91,25.5,0.492,11.5,20.5,142.99999999999994,5.300000000000001,-0.2112757555821793,-0.9774264960104055
2021-07-15,1,25,0,29.9,23.4,25.7,9.3,9.3,0.0,13.6,8.9,90,26.0,0.488,9.3,24.7,86.69999999999995,6.5,-0.22805777122151982,-0.9736476020539838
2021-07-16,1,43,7,30.4,24.0,26.4,6.0,6.0,0.0,13.5,9.4,88,26.6,0.485,6.0,26.8,40.599999999999945,6.399999999999999,-0.2447723008972596,-0.9695805901076308
2021-07-17,1,36,0,31.6,23.2,27.8,0.7,0.7,0.0,13.9,8.5,83,27.7,0.458,0.7,16.0,37.89999999999994,8.400000000000002,-0.2614143985111562,-0.965226663665613
2021-07-18,1,40,10,31.4,23.6,26.9,2.6,2.6,0.0,12.9,7.2,89,27.6,0.435,2.6,9.3,39.099999999999945,7.799999999999997,-0.2779791393987801,-0.9605871111248129
2021-07-19,0,0,0,30.4,23.4,26.1,14.1,14.1,0.0,12.8,8.0,91,27.2,0.443,14.1,17.4,48.099999999999945,7.0,-0.29446162178680124,-0.9556633054034704
2021-07-20,1,22,0,30.6,23.2,26.1,9.1,9.1,0.0,9.3,5.8,87,27.0,0.48,9.1,25.799999999999997,53.29999999999995,7.400000000000002,-0.3108569682435036,-0.9504567035349151
2021-07-21,1,19,7,30.4,22.8,26.1,6.2,6.2,0.0,10.8,4.1,87,27.2,0.446,6.2,29.4,47.99999999999994,7.599999999999998,-0.3271603271220951,-0.9449688462364056
2021-07-22,1,4,0,29.9,22.8,26.0,6.1,6.1,0.0,11.7,7.1,90,26.6,0.447,6.1,21.4,44.79999999999994,7.099999999999998,-0.34336687399638804,-0.939201357453208
2021-07-23,1,35,9,32.3,23.6,28.0,0.3,0.3,0.0,15.1,9.7,84,27.9,0.429,0.3,12.6,39.099999999999945,8.699999999999996,-0.3594718130884232,-0.9331559438780432
2021-07-24,1,4,0,32.9,24.1,28.4,0.0,0.0,0.0,14.0,9.7,82,28.8,0.4,0.0,6.3999999999999995,38.39999999999995,8.799999999999997,-0.3754703786876202,-0.9268343944460494
2021-07-25,1,27,7,32.7,22.9,28.0,0.0,0.0,0.0,11.7,7.3,82,28.8,0.374,0.0,0.3,35.79999999999995,9.800000000000004,-0.39135783656102596,-0.9202385798054075
2021-07-26,1,9,0,33.1,23.8,28.5,0.0,0.0,0.0,13.0,8.2,77,29.3,0.353,0.0,0.0,21.699999999999942,9.3,-0.4071294853542516,-0.9133704517637858
2021-07-27,0,0,0,31.1,24.7,27.4,10.2,10.2,0.0,11.8,6.1,86,28.7,0.36,10.2,10.2,22.79999999999994,6.400000000000002,-0.4227806579826773,-0.9062320427107697
2021-07-28,0,0,0,31.9,22.6,27.5,0.3,0.3,0.0,5.9,4.2,84,28.2,0.367,0.3,10.5,16.89999999999994,9.299999999999997,-0.4383067230125192,-0.898825465016444
2021-07-29,0,0,0,32.5,24.6,28.3,3.0,3.0,0.0,14.0,7.5,83,28.9,0.34,3.0,13.5,13.79999999999994,7.899999999999999,-0.45370308603134424,-0.8911529104063088
2021-07-30,1,2,0,32.3,25.0,28.0,2.3,2.3,0.0,13.3,6.3,85,29.0,0.332,2.3,5.6,15.799999999999942,7.299999999999997,-0.46896519100763184,-0.8832166493127127
2021-07-31,0,0,0,32.4,24.3,27.8,1.8,1.8,0.0,11.9,8.3,88,29.1,0.311,1.8,7.1,17.59999999999994,8.099999999999998,-0.4840885216389759,-0.8750190302029955
2021-08-01,1,2,0,31.9,25.6,28.4,2.5,2.5,0.0,15.5,8.0,84,28.9,0.312,2.5,6.6,20.09999999999994,6.299999999999997,-0.4990686026885319,-0.8665624788845385
2021-08-02,0,0,0,30.7,25.0,27.4,7.2,7.2,0.0,15.9,8.7,85,28.3,0.349,7.2,11.5,27.29999999999994,5.699999999999999,-0.5139010013093104,-0.8578494977869301
2021-08-03,0,0,0,30.6,24.1,26.7,10.5,10.5,0.0,13.3,5.4,88,27.6,0.405,10.5,20.2,27.599999999999945,6.5,-0.5285813283559292,-0.8488826652214553
2021-08-04,0,0,0,31.6,23.8,26.8,1.3,1.3,0.0,12.6,6.4,85,27.7,0.388,1.3,19.0,28.59999999999994,7.800000000000001,-0.5431052396834317,-0.8396646346181327
2021-08-05,0,0,0,29.2,24.0,26.4,0.3,0.3,0.0,10.6,7.8,81,27.1,0.359,0.3,12.1,25.89999999999994,5.199999999999999,-0.5574684374327892,-0.8301981337405212
2021-08-06,1,12,2,30.7,22.6,26.0,6.7,6.7,0.0,15.1,8.3,80,26.8,0.367,6.7,8.3,30.299999999999944,8.099999999999998,-0.5716666713027052,-0.8204859638785327
2021-08-07,1,5,0,32.3,22.8,27.6,0.0,0.0,0.0,15.6,9.6,81,27.8,0.393,0.0,7.0,28.499999999999943,9.499999999999996,-0.5856957398073508,-0.8105309990194823
2021-08-08,0,0,0,31.9,24.8,28.2,4.2,4.2,0.0,20.5,12.6,83,28.4,0.373,4.2,10.9,30.199999999999946,7.099999999999998,-0.5995514915196489,-0.8003361849976323
2021-08-09,1,3,0,32.3,25.3,28.5,2.4,2.4,0.0,19.9,12.5,82,28.8,0.376,2.4,6.6,25.39999999999994,6.9999999999999964,-0.6132298262997502,-0.7899045386224707
2021-08-10,0,0,0,31.4,25.1,28.3,5.3,5.3,0.0,17.3,10.6,83,28.8,0.38,5.3,11.9,20.199999999999942,6.299999999999997,-0.6267266965083301,-0.7792391467859886
2021-08-11,0,0,0,32.2,24.6,27.4,2.5,2.5,0.0,15.5,8.3,86,28.7,0.361,2.5,10.2,21.39999999999994,7.600000000000001,-0.6400381082043503,-0.7683431655492202
2021-08-12,1,7,0,32.0,24.0,27.1,1.6,1.6,0.0,16.1,7.7,86,28.2,0.361,1.6,9.4,22.699999999999942,8.0,-0.65316012232693,-0.7572198192083127
2021-08-13,1,12,2,31.1,24.1,26.6,2.5,2.5,0.0,11.4,6.6,88,27.7,0.376,2.5,6.600000000000001,18.499999999999943,7.0,-0.6660888558609771,-0.7458723993404063
2021-08-14,0,0,0,31.9,23.1,26.6,9.6,9.6,0.0,13.1,5.7,87,27.5,0.414,9.6,13.700000000000001,28.09999999999994,8.799999999999997,-0.6788204829862357,-0.734304263829602
2021-08-15,1,2,1,30.9,23.3,26.1,5.3,5.3,0.0,9.4,5.1,88,27.4,0.382,5.3,17.400000000000002,29.199999999999942,7.599999999999998,-0.6913512362094071,-0.722518835873311
2021-08-16,0,0,0,30.9,23.6,26.2,6.9,6.9,0.0,11.9,5.4,90,27.4,0.428,6.9,21.8,33.699999999999946,7.299999999999997,-0.7036774074790128,-0.7105196029692745
2021-08-17,0,0,0,31.2,23.6,27.1,3.6,3.6,0.0,15.8,6.8,88,27.5,0.45,3.6,15.800000000000002,31.999999999999943,7.599999999999998,-0.7157953492826641,-0.6983101158835585
2021-08-18,1,22,0,30.0,24.5,27.2,19.3,19.3,0.0,15.1,10.0,88,27.4,0.464,19.3,29.800000000000004,48.79999999999994,5.5,-0.7277014757264236,-0.6858939875998223
2021-08-19,1,5,0,31.4,25.2,27.6,7.8,7.8,0.0,13.0,8.9,87,27.6,0.47,7.8,30.700000000000003,54.99999999999994,6.199999999999999,-0.739392263595924,-0.673274892250183
2021-08-20,1,8,3,32.9,24.6,28.5,0.0,0.0,0.0,16.7,9.9,77,28.7,0.421,0.0,27.100000000000005,52.49999999999994,8.299999999999997,-0.7508642533989489,-0.6604565640279754
2021-08-21,1,9,0,33.7,23.5,28.6,0.0,0.0,0.0,16.6,9.5,77,29.1,0.386,0.0,7.800000000000003,42.89999999999995,10.200000000000003,-0.7621140503891487,-0.6474427960827475
2021-08-22,1,14,2,32.9,22.6,27.8,0.2,0.2,0.0,12.1,7.1,82,28.9,0.36,0.2,0.20000000000000356,37.79999999999994,10.299999999999997,-0.7731383255706026,-0.6342374393978054
2021-08-23,0,0,0,33.9,23.0,28.3,0.0,0.0,0.0,13.0,7.5,78,29.4,0.337,0.0,0.20000000000000356,30.899999999999945,10.899999999999999,-0.7839338166829201,-0.620844401650647
2021-08-24,1,8,0,33.3,23.5,28.4,0.2,0.2,0.0,10.7,6.7,81,29.7,0.316,0.2,0.4000000000000036,27.499999999999943,9.799999999999997,-0.7944973291665992,-0.6072676460566135
2021-08-25,0,0,0,32.3,24.2,28.0,4.0,4.0,0.0,12.6,4.8,85,29.3,0.314,4.0,4.200000000000004,12.199999999999942,8.099999999999998,-0.8048257371083452,-0.593511190196115
2021-08-26,0,0,0,31.4,24.3,26.6,16.8,16.8,0.0,14.7,6.2,90,28.0,0.349,16.8,21.000000000000004,21.199999999999942,7.099999999999998,-0.8149159841660791,-0.5795791048257612
2021-08-27,0,0,0,28.8,23.9,25.8,11.9,11.9,0.0,13.3,9.2,93,26.8,0.428,11.9,32.7,33.099999999999945,4.900000000000002,-0.8247650844733614,-0.5654755126737576
2021-08-28,1,20,3,31.1,24.1,26.5,4.3,4.3,0.0,12.1,7.2,89,27.5,0.42,4.3,33.00000000000001,37.39999999999994,7.0,-0.8343701235229537,-0.5512045872199277
2021-08-29,1,3,0,32.1,24.0,27.5,4.2,4.2,0.0,9.5,6.7,84,27.6,0.419,4.2,20.400000000000006,41.39999999999994,8.100000000000001,-0.8437282590292712,-0.5367705514607104
2021-08-30,0,0,0,33.9,24.0,28.6,0.8,0.8,0.0,13.0,8.5,71,28.6,0.389,0.8,9.300000000000004,42.19999999999994,9.899999999999999,-0.8528367217694593,-0.522177676659508
2021-08-31,0,0,0,33.4,25.9,28.6,3.3,3.3,0.0,14.4,10.1,79,29.5,0.359,3.3,8.300000000000004,45.29999999999994,7.5,-0.8616928164028521,-0.5074302810827519
2021-09-01,0,0,0,30.9,24.7,27.2,6.5,6.5,0.0,11.1,7.2,87,28.7,0.352,6.5,10.600000000000003,47.79999999999994,6.199999999999999,-0.8702939222685674,-0.49253272872205434
2021-09-02,0,0,0,31.7,24.2,27.3,4.3,4.3,0.0,12.6,6.5,86,28.8,0.377,4.3,14.100000000000001,35.29999999999994,7.5,-0.8786374941610001,-0.4774894280028391
2021-09-03,1,7,0,31.4,24.7,27.3,13.1,13.1,0.0,11.5,6.3,87,28.2,0.446,13.1,23.900000000000006,36.49999999999994,6.699999999999999,-0.886721063082993,-0.46230483047981086
2021-09-04,1,17,1,33.9,24.4,28.2,0.0,0.0,0.0,18.7,8.9,80,28.9,0.411,0.0,17.400000000000006,32.19999999999993,9.5,-0.8945422369764496,-0.4469834295196741
2021-09-05,1,2,0,34.6,24.7,29.3,0.0,0.0,0.0,13.6,10.3,72,29.7,0.37,0.0,13.100000000000003,27.99999999999994,9.900000000000002,-0.9020987014301837,-0.43152975897147144
2021-09-06,0,0,0,32.6,23.7,27.7,1.7,1.7,0.0,13.7,6.2,81,29.3,0.353,1.7,1.7000000000000053,28.899999999999938,8.900000000000002,-0.9093882203647925,-0.4159483918249421
2021-09-07,0,0,0,33.6,22.4,26.6,0.0,0.0,0.0,8.4,5.3,71,28.1,0.348,0.0,1.7000000000000053,25.599999999999937,11.200000000000003,-0.9164086366943458,-0.4002439388573056
2021-09-08,0,0,0,34.5,20.6,26.8,0.0,0.0,0.0,9.7,6.7,63,27.7,0.323,0.0,1.7000000000000053,19.099999999999937,13.899999999999999,-0.9231578729647039,-0.38442104726885545
2021-09-09,1,4,0,32.5,21.0,26.8,0.4,0.4,0.0,12.7,8.2,61,27.7,0.31,0.4,0.40000000000000535,15.199999999999937,11.5,-0.9296339319682695,-0.3684843993077793
2021-09-10,0,0,0,32.9,21.2,26.0,0.0,0.0,0.0,13.1,8.6,51,27.5,0.301,0.0,0.40000000000000535,2.0999999999999397,11.7,-0.9358348973349941,-0.35243871088460327
2021-09-11,1,19,2,31.9,18.8,25.3,0.0,0.0,0.0,15.8,9.2,62,26.5,0.29,0.0,0.40000000000000535,2.0999999999999397,13.099999999999998,-0.9417589340994617,-0.3362887301766828
2021-09-12,1,8,0,31.8,21.2,26.1,4.1,4.1,0.0,18.3,10.8,73,27.6,0.286,4.1,4.100000000000005,6.199999999999939,10.600000000000001,-0.9474042892438845,-0.32003923622313857
2021-09-13,0,0,0,25.4,22.0,23.6,56.8,56.8,0.0,31.1,16.8,96,24.6,0.466,56.8,60.900000000000006,61.29999999999993,3.3999999999999986,-0.9527692922168511,-0.3036950375106588
2021-09-14,0,0,0,25.1,20.9,23.1,57.5,57.5,0.0,40.9,25.2,93,23.7,0.51,57.5,118.4,118.79999999999993,4.200000000000003,-0.9578523554276669,-0.28726097055059635
2021-09-15,0,0,0,28.9,22.0,24.8,0.1,0.1,0.0,20.6,14.1,78,25.0,0.486,0.1,114.4,118.89999999999993,6.899999999999999,-0.9626519747161487,-0.2707418984477642
2021-09-16,1,26,0,28.1,21.4,24.6,0.5,0.5,0.0,14.2,8.4,83,25.2,0.472,0.5,58.10000000000001,118.99999999999993,6.700000000000003,-0.9671667297977312,-0.2541427094613622
2021-09-17,0,0,0,29.7,22.0,25.8,0.0,0.0,0.0,9.0,5.4,85,26.2,0.453,0.0,0.6000000000000071,118.99999999999993,7.699999999999999,-0.97139528468375,-0.23746831555846842
2021-09-18,1,56,12,30.4,22.9,25.7,2.2,2.2,0.0,11.2,6.2,87,26.5,0.433,2.2,2.7000000000000073,121.19999999999993,7.5,-0.9753363880767837,-0.22072365096050223
2021-09-19,1,21,0,29.6,22.6,25.2,10.3,10.3,0.0,9.8,5.4,90,26.0,0.463,10.3,12.500000000000007,127.39999999999993,7.0,-0.9789888737409319,-0.20391367068311472
2021-09-20,0,0,0,31.1,23.4,26.9,1.4,1.4,0.0,14.6,8.9,88,27.0,0.453,1.4,13.900000000000007,71.99999999999994,7.700000000000003,-0.9823516608469237,-0.1870433490699166
2021-09-21,1,1,0,32.2,24.1,27.6,8.9,8.9,0.0,19.8,8.2,87,27.8,0.439,8.9,20.60000000000001,23.399999999999938,8.100000000000001,-0.9854237542919524,-0.17011767832049055
2021-09-22,0,0,0,27.7,16.7,22.8,0.0,0.0,0.0,19.6,14.3,53,25.0,0.41,0.0,10.300000000000006,23.299999999999937,11.0,-0.9882042449941422,-0.15314166701312007
2021-09-23,0,0,0,26.2,13.9,19.9,0.0,0.0,0.0,10.0,7.0,62,22.1,0.371,0.0,8.900000000000006,22.799999999999937,12.299999999999999,-0.9906923101615609,-0.13612033862266704
2021-09-24,0,0,0,26.8,14.4,20.6,0.0,0.0,0.0,9.8,7.6,67,22.1,0.349,0.0,0.0,22.799999999999937,12.4,-0.9928872135356962,-0.11905873003404988
2021-09-25,1,60,11,28.7,14.7,21.6,0.0,0.0,0.0,9.9,5.8,69,22.6,0.328,0.0,0.0,20.599999999999937,14.0,-0.994788305609327,-0.10196189005174576
2021-09-26,1,5,1,28.1,15.6,22.2,0.0,0.0,0.0,13.0,8.8,74,23.2,0.313,0.0,0.0,10.299999999999937,12.500000000000002,-0.9963950238187231,-0.08483487790576538
2021-09-27,0,0,0,29.6,19.9,24.6,1.1,1.1,0.0,14.1,7.0,84,24.7,0.306,1.1,1.1000000000000054,9.999999999999936,9.700000000000003,-0.9977068927101168,-0.06768276175455162
2021-09-28,0,0,0,26.9,22.3,23.8,9.6,9.6,0.0,16.4,10.2,93,24.6,0.386,9.6,10.700000000000005,10.699999999999935,4.599999999999998,-0.9987235240803972,-0.05051061718522288
2021-09-29,0,0,0,28.8,22.0,24.7,8.3,8.3,0.0,21.7,9.1,87,25.0,0.452,8.3,19.000000000000007,18.999999999999936,6.800000000000001,-0.9994446170919858,-0.033323525711631344
2021-09-30,0,0,0,28.3,22.1,24.7,8.9,8.9,0.0,11.9,6.9,91,25.3,0.46,8.9,26.800000000000004,27.899999999999935,6.199999999999999,-0.9998699583618592,-0.016126573270657762
2021-10-01,0,0,0,25.0,22.2,23.0,54.9,54.9,0.0,15.3,8.9,97,23.6,0.509,54.9,72.10000000000001,82.79999999999993,2.8000000000000007,-0.9999994220246925,0.001075151282798226
2021-10-02,1,35,5,26.3,21.6,23.6,31.2,31.2,0.0,9.7,5.9,95,24.1,0.498,31.2,95.0,113.99999999999993,4.699999999999999,-0.999832969770105,0.018276557681691223
2021-10-03,1,70,12,29.4,21.9,24.8,1.7,1.7,0.0,10.8,5.1,87,25.0,0.455,1.7,87.8,115.69999999999993,7.5,-0.9993706508539969,0.035472555753125565
