date,temperature_max,temperature_min,temperature_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_max,wind_speed_mean,relative_humidity_mean,soil_temp_mean,soil_moisture_mean
2020-11-27,22.1,19.3,20.7,36.2,36.2,0.0,10.0,6.8,97,20.7,0.455
2020-11-28,18.9,15.7,17.1,38.7,38.7,0.0,16.0,11.8,98,18.1,0.513
2020-11-29,16.8,9.9,14.1,2.2,2.2,0.0,25.0,18.7,77,16.2,0.495
2020-11-30,11.6,3.0,8.0,0.0,0.0,0.0,23.1,16.2,53,12.4,0.469
2020-12-01,15.7,0.0,8.9,0.0,0.0,0.0,18.2,11.8,68,10.4,0.457
2020-12-02,20.2,10.7,16.3,35.1,35.1,0.0,25.7,14.2,86,15.2,0.492
2020-12-03,13.6,6.1,9.4,0.0,0.0,0.0,23.8,16.9,61,12.7,0.485
2020-12-04,13.5,5.1,8.6,0.0,0.0,0.0,14.1,9.9,72,11.6,0.466
2020-12-05,12.1,3.9,8.6,0.1,0.1,0.0,11.8,5.6,75,10.4,0.451
2020-12-06,16.6,5.5,11.0,0.6,0.6,0.0,16.6,9.5,73,12.2,0.463
2020-12-07,16.5,6.0,10.6,0.0,0.0,0.0,13.2,9.9,65,12.0,0.442
2020-12-08,19.9,4.2,11.3,0.0,0.0,0.0,12.1,8.1,73,12.0,0.419
2020-12-09,22.2,6.1,13.2,0.0,0.0,0.0,11.5,8.6,71,13.2,0.394
2020-12-10,22.6,7.6,15.9,0.0,0.0,0.0,17.7,11.3,78,14.5,0.372
2020-12-11,22.3,15.9,18.9,15.1,15.1,0.0,20.3,13.1,87,17.2,0.402
2020-12-12,18.5,14.0,16.4,0.1,0.1,0.0,15.5,9.0,86,17.1,0.448
2020-12-13,21.3,7.3,14.4,15.8,15.8,0.0,31.2,19.6,88,15.6,0.468
2020-12-14,10.9,4.1,6.9,0.0,0.0,0.0,26.8,12.8,72,11.2,0.474
2020-12-15,10.8,7.1,8.6,7.8,7.8,0.0,15.2,10.1,90,10.0,0.477
2020-12-16,9.6,2.4,6.6,0.0,0.0,0.0,17.7,13.5,80,8.9,0.471
2020-12-17,12.1,-0.5,5.3,0.0,0.0,0.0,8.7,5.4,79,7.9,0.456
2020-12-18,17.3,3.3,11.1,0.6,0.6,0.0,20.6,14.0,84,9.7,0.439
2020-12-19,17.2,12.8,15.4,41.9,41.9,0.0,17.1,10.0,96,14.4,0.489
2020-12-20,18.8,7.7,12.5,0.0,0.0,0.0,11.2,8.7,82,13.3,0.484
2020-12-21,20.0,3.1,11.6,0.0,0.0,0.0,9.0,6.4,84,12.3,0.466
2020-12-22,19.8,7.2,14.1,0.0,0.0,0.0,17.9,11.9,79,13.5,0.447
2020-12-23,21.9,13.1,17.8,8.9,8.9,0.0,30.0,14.9,85,16.8,0.457
2020-12-24,11.8,3.6,6.9,0.0,0.0,0.0,31.0,20.3,38,11.7,0.465
2020-12-25,15.2,2.8,8.6,0.0,0.0,0.0,13.5,8.0,51,10.1,0.442
2020-12-26,19.0,4.2,11.5,0.0,0.0,0.0,15.5,10.8,75,11.3,0.428
2020-12-27,21.4,11.6,16.1,0.1,0.1,0.0,23.1,15.1,80,14.2,0.419
2020-12-28,22.0,14.3,17.2,0.2,0.2,0.0,18.1,12.0,85,16.2,0.41
2020-12-29,21.3,15.0,17.9,0.0,0.0,0.0,28.3,20.3,79,17.3,0.402
2020-12-30,21.4,17.8,19.2,33.6,33.6,0.0,19.6,14.6,92,18.6,0.441
2020-12-31,19.5,8.1,15.5,32.8,32.8,0.0,25.9,16.8,91,16.8,0.508
2021-01-01,12.2,3.7,7.2,0.0,0.0,0.0,22.8,14.7,65,11.5,0.49
2021-01-02,12.9,2.9,7.1,0.0,0.0,0.0,16.1,9.5,68,9.9,0.476
2021-01-03,18.1,4.1,10.8,0.0,0.0,0.0,17.3,11.6,71,10.6,0.468
2021-01-04,21.4,10.0,14.8,0.0,0.0,0.0,12.9,8.8,82,13.4,0.458
2021-01-05,19.0,8.3,13.2,0.0,0.0,0.0,13.0,10.4,73,13.8,0.445
2021-01-06,21.0,10.6,15.3,19.4,19.4,0.0,35.3,18.3,85,15.0,0.459
2021-01-07,14.5,8.3,10.7,0.0,0.0,0.0,23.5,18.4,60,12.7,0.477
2021-01-08,11.9,4.3,8.0,0.0,0.0,0.0,15.0,10.5,71,11.0,0.463
2021-01-09,11.7,1.4,6.3,0.2,0.2,0.0,14.0,6.9,75,9.2,0.45
2021-01-10,7.1,1.6,4.0,22.6,21.0,1.12,22.4,16.5,89,6.6,0.481
2021-01-11,7.0,0.6,3.5,0.1,0.1,0.0,19.2,14.6,78,5.7,0.493
2021-01-12,9.9,-1.9,4.5,0.1,0.1,0.0,10.8,5.7,76,6.5,0.478
2021-01-13,14.2,1.3,7.4,0.0,0.0,0.0,13.3,9.1,75,8.5,0.466
2021-01-14,18.7,4.9,11.2,0.0,0.0,0.0,21.0,15.2,67,10.3,0.446
2021-01-15,13.3,5.9,9.1,0.0,0.0,0.0,27.6,17.3,36,10.3,0.429
2021-01-16,13.6,3.0,7.2,0.0,0.0,0.0,13.8,10.3,48,9.1,0.421
2021-01-17,17.6,2.5,9.2,0.0,0.0,0.0,13.3,8.3,62,9.8,0.418
2021-01-18,19.2,4.5,12.2,0.5,0.5,0.0,20.6,13.6,75,10.9,0.399
2021-01-19,22.5,15.0,17.5,2.7,2.7,0.0,17.4,11.3,85,16.2,0.402
2021-01-20,17.8,13.4,15.2,2.0,2.0,0.0,12.8,9.6,94,15.3,0.398
2021-01-21,19.9,16.4,18.3,14.7,14.7,0.0,14.0,8.4,97,17.1,0.453
2021-01-22,19.4,16.4,17.8,2.4,2.4,0.0,10.2,7.6,95,17.5,0.472
2021-01-23,19.3,14.7,16.5,2.5,2.5,0.0,15.3,11.1,92,16.5,0.449
2021-01-24,25.3,15.7,19.6,7.4,7.4,0.0,27.5,15.6,93,18.2,0.479
2021-01-25,23.5,18.0,21.0,4.2,4.2,0.0,28.6,16.4,74,20.2,0.478
2021-01-26,22.0,13.5,17.5,0.0,0.0,0.0,14.7,8.8,48,17.8,0.456
2021-01-27,17.9,8.6,14.1,0.1,0.1,0.0,25.9,18.1,50,16.1,0.429
2021-01-28,13.7,3.7,8.4,0.0,0.0,0.0,14.7,9.9,66,12.3,0.406
2021-01-29,16.9,4.3,10.2,0.0,0.0,0.0,16.0,10.6,82,11.6,0.387
2021-01-30,21.7,13.7,18.4,3.6,3.6,0.0,27.6,18.6,87,16.3,0.393
2021-01-31,18.3,10.3,14.2,0.4,0.4,0.0,23.4,18.3,64,16.0,0.402
2021-02-01,15.4,5.8,10.0,0.0,0.0,0.0,16.3,12.8,56,12.8,0.382
2021-02-02,16.2,3.5,9.7,0.0,0.0,0.0,13.3,8.2,67,12.2,0.362
2021-02-03,19.2,8.0,13.3,0.0,0.0,0.0,19.6,13.7,81,13.3,0.353
2021-02-04,24.8,13.5,19.2,1.2,1.2,0.0,33.3,18.1,76,17.3,0.352
2021-02-05,12.3,8.7,10.1,13.6,13.6,0.0,17.9,14.3,70,12.7,0.407
2021-02-06,18.0,9.2,12.9,2.6,2.6,0.0,19.9,10.7,83,13.4,0.407
2021-02-07,15.7,4.1,9.7,0.0,0.0,0.0,15.6,11.5,78,12.6,0.398
2021-02-08,19.6,10.5,14.9,0.0,0.0,0.0,18.8,12.8,86,14.0,0.389
2021-02-09,21.6,13.8,17.3,4.7,4.7,0.0,10.9,6.5,94,16.6,0.401
2021-02-10,19.3,10.5,15.7,8.0,8.0,0.0,16.8,10.4,94,16.1,0.472
2021-02-11,10.1,4.1,6.6,27.9,27.9,0.0,21.7,18.4,94,9.3,0.49
2021-02-12,8.1,0.8,3.3,0.9,0.9,0.0,21.2,18.7,80,6.5,0.486
2021-02-13,7.0,1.2,3.3,1.0,1.0,0.0,20.9,16.1,70,6.1,0.479
2021-02-14,3.0,-2.2,1.2,8.8,8.7,0.07,23.0,17.1,82,4.1,0.499
2021-02-15,-3.0,-9.6,-7.0,13.7,4.2,6.65,28.0,22.8,67,-0.5,0.497
2021-02-16,1.9,-11.5,-4.8,0.0,0.0,0.0,15.7,9.8,50,-0.6,0.481
2021-02-17,4.7,-1.7,0.7,19.1,19.1,0.0,21.6,17.6,88,0.6,0.498
2021-02-18,2.2,-2.2,-0.3,0.0,0.0,0.0,24.0,19.2,81,1.8,0.487
2021-02-19,8.0,-4.6,0.9,0.0,0.0,0.0,16.2,10.3,69,3.9,0.472
2021-02-20,14.3,-3.7,5.4,0.0,0.0,0.0,15.6,9.8,79,6.2,0.46
2021-02-21,19.7,8.5,14.2,0.0,0.0,0.0,22.5,13.5,81,10.8,0.447
2021-02-22,20.7,9.3,14.1,0.3,0.3,0.0,14.9,10.0,69,13.6,0.415
2021-02-23,22.8,5.6,14.0,0.0,0.0,0.0,17.0,12.1,73,13.1,0.403
2021-02-24,24.3,12.7,19.1,1.6,1.6,0.0,22.5,12.8,88,16.5,0.401
2021-02-25,20.5,17.7,18.9,6.7,6.7,0.0,17.9,11.6,98,18.1,0.427
2021-02-26,25.1,16.6,20.2,3.7,3.7,0.0,22.3,13.3,91,19.1,0.462
2021-02-27,23.4,18.8,20.8,2.2,2.2,0.0,23.2,15.6,93,19.8,0.453
2021-02-28,25.3,20.4,21.9,3.7,3.7,0.0,19.6,15.1,94,20.8,0.453
2021-03-01,20.7,11.3,16.0,23.0,23.0,0.0,30.8,18.8,94,17.3,0.487
2021-03-02,16.7,8.5,11.5,1.7,1.7,0.0,19.7,14.6,74,13.7,0.478
2021-03-03,17.6,4.1,10.7,0.0,0.0,0.0,9.2,6.3,69,12.9,0.446
2021-03-04,19.4,5.8,12.3,0.0,0.0,0.0,14.9,9.1,73,13.3,0.426
2021-03-05,20.4,9.7,15.3,5.2,5.2,0.0,17.7,9.1,91,15.0,0.434
2021-03-06,18.5,9.5,13.5,0.0,0.0,0.0,18.4,14.5,71,15.0,0.444
2021-03-07,18.2,6.0,11.5,0.0,0.0,0.0,13.0,10.5,56,13.4,0.416
2021-03-08,20.3,5.7,13.5,0.0,0.0,0.0,19.9,11.6,75,13.7,0.392
2021-03-09,22.0,13.7,17.5,0.6,0.6,0.0,26.1,16.4,81,16.6,0.379
2021-03-10,23.8,15.3,19.3,5.6,5.6,0.0,29.1,18.5,88,18.2,0.397
2021-03-11,24.8,18.4,20.9,0.7,0.7,0.0,26.1,18.8,86,20.2,0.39
2021-03-12,23.8,18.3,20.8,1.3,1.3,0.0,25.2,16.8,91,20.6,0.382
2021-03-13,24.7,16.8,20.3,0.7,0.7,0.0,26.3,17.7,87,20.4,0.376
2021-03-14,23.9,14.5,19.1,12.4,12.4,0.0,29.7,17.1,91,19.7,0.427
2021-03-15,23.3,14.6,18.9,11.3,11.3,0.0,13.3,6.1,94,18.7,0.465
2021-03-16,25.2,18.7,21.4,5.1,5.1,0.0,19.9,9.9,95,20.9,0.453
2021-03-17,23.8,13.3,20.6,5.8,5.8,0.0,30.1,18.4,68,20.9,0.47
2021-03-18,17.4,8.5,12.4,0.0,0.0,0.0,24.9,17.9,54,16.2,0.431
2021-03-19,18.0,7.3,12.0,0.0,0.0,0.0,17.9,12.9,63,14.9,0.403
2021-03-20,18.4,5.9,11.7,0.0,0.0,0.0,15.2,8.6,68,14.3,0.385
2021-03-21,18.4,6.1,12.7,0.0,0.0,0.0,13.9,9.5,78,14.1,0.369
2021-03-22,22.0,12.9,17.6,3.2,3.2,0.0,26.6,16.0,83,16.5,0.37
2021-03-23,25.3,14.7,19.9,31.4,31.4,0.0,21.2,9.2,72,19.4,0.454
2021-03-24,20.6,14.4,18.2,6.8,6.8,0.0,21.6,14.5,94,18.2,0.447
2021-03-25,24.0,12.8,19.2,1.7,1.7,0.0,21.2,12.4,77,20.0,0.447
2021-03-26,25.8,11.1,18.8,0.0,0.0,0.0,15.6,11.4,73,18.9,0.408
2021-03-27,26.8,20.7,23.2,2.8,2.8,0.0,28.6,15.9,89,22.1,0.396
2021-03-28,22.5,11.1,17.5,4.5,4.5,0.0,26.5,15.7,72,19.4,0.402
2021-03-29,21.0,7.7,15.1,0.0,0.0,0.0,13.9,10.0,64,16.2,0.383
2021-03-30,25.8,15.8,21.3,3.7,3.7,0.0,26.2,15.5,90,20.0,0.375
2021-03-31,23.2,14.7,19.9,9.7,9.7,0.0,25.7,14.0,78,20.6,0.424
2021-04-01,19.9,9.6,14.5,0.0,0.0,0.0,18.4,13.4,40,17.3,0.409
2021-04-02,18.2,8.0,12.7,0.0,0.0,0.0,15.8,12.0,51,15.5,0.366
2021-04-03,17.7,9.1,13.6,2.4,2.4,0.0,16.6,10.1,77,14.8,0.349
2021-04-04,21.9,10.9,16.3,2.3,2.3,0.0,15.2,10.0,82,16.3,0.346
2021-04-05,23.4,14.1,18.8,1.3,1.3,0.0,20.1,12.5,84,18.3,0.356
2021-04-06,26.0,17.9,21.4,0.6,0.6,0.0,27.5,18.4,82,20.7,0.356
2021-04-07,27.0,19.6,22.7,20.1,20.1,0.0,28.5,15.6,84,22.3,0.36
2021-04-08,28.5,17.3,22.0,0.0,0.0,0.0,16.9,10.8,78,22.1,0.367
2021-04-09,28.2,20.3,23.7,0.8,0.8,0.0,25.7,18.4,84,23.2,0.356
2021-04-10,27.3,15.8,21.5,1.4,1.4,0.0,24.1,14.1,65,22.8,0.345
2021-04-11,27.8,11.7,19.8,0.0,0.0,0.0,15.5,9.0,54,21.2,0.318
2021-04-12,28.4,15.1,21.8,0.0,0.0,0.0,21.2,12.5,71,22.5,0.298
2021-04-13,27.0,20.2,22.5,15.2,15.2,0.0,23.0,13.1,91,22.8,0.334
2021-04-14,26.5,19.3,21.5,40.2,40.2,0.0,16.2,11.1,92,22.1,0.431
2021-04-15,23.4,16.1,19.3,7.7,7.7,0.0,20.2,12.9,90,20.1,0.476
2021-04-16,21.9,16.5,19.0,17.5,17.5,0.0,18.4,13.1,94,19.3,0.478
2021-04-17,18.1,12.4,15.3,1.8,1.8,0.0,26.4,19.6,77,17.7,0.474
2021-04-18,18.4,10.5,14.0,0.0,0.0,0.0,18.4,12.9,66,16.4,0.449
2021-04-19,21.2,8.9,15.9,0.6,0.6,0.0,14.1,8.3,64,17.2,0.422
2021-04-20,25.4,11.5,18.4,0.8,0.8,0.0,19.5,8.3,66,19.2,0.393
2021-04-21,19.7,7.8,13.6,0.0,0.0,0.0,20.3,14.9,50,17.3,0.362
2021-04-22,21.8,9.6,15.7,1.6,1.6,0.0,20.9,14.2,67,17.1,0.344
2021-04-23,23.5,16.7,20.6,40.4,40.4,0.0,25.8,14.8,97,19.8,0.449
2021-04-24,27.9,18.4,23.7,0.0,0.0,0.0,20.0,15.6,74,23.2,0.456
2021-04-25,25.3,14.9,19.9,0.0,0.0,0.0,16.1,12.5,75,21.8,0.402
2021-04-26,26.2,16.0,21.1,0.0,0.0,0.0,21.5,14.9,81,21.7,0.372
2021-04-27,26.4,21.4,23.7,0.4,0.4,0.0,24.4,17.5,87,23.1,0.357
2021-04-28,30.1,22.3,25.5,0.5,0.5,0.0,32.6,23.8,82,25.0,0.347
2021-04-29,27.9,21.0,24.1,16.1,16.1,0.0,22.2,14.1,87,24.4,0.379
2021-04-30,22.2,20.3,21.3,179.4,179.4,0.0,18.4,11.5,96,22.0,0.51
2021-05-01,24.1,19.1,20.9,59.2,59.2,0.0,30.8,16.7,94,21.1,0.51
2021-05-02,28.3,18.9,23.3,7.0,7.0,0.0,22.9,17.2,84,22.8,0.488
2021-05-03,29.9,22.9,25.7,1.2,1.2,0.0,21.8,17.5,85,24.9,0.458
2021-05-04,27.1,20.5,24.3,15.7,15.7,0.0,20.9,11.6,85,24.5,0.476
2021-05-05,26.4,15.2,20.7,0.0,0.0,0.0,14.9,11.3,72,22.5,0.471
2021-05-06,28.0,15.4,21.3,0.0,0.0,0.0,10.7,8.4,71,22.3,0.433
2021-05-07,27.5,15.2,21.5,0.0,0.0,0.0,15.3,9.7,71,22.2,0.401
2021-05-08,27.1,17.5,22.6,2.5,2.5,0.0,29.4,18.1,86,22.5,0.382
2021-05-09,29.4,22.4,25.1,6.1,6.1,0.0,27.0,17.7,87,24.6,0.396
2021-05-10,29.3,20.6,25.2,16.5,16.5,0.0,16.0,9.9,88,25.2,0.464
2021-05-11,28.7,19.1,23.7,11.2,11.2,0.0,22.9,14.3,90,24.4,0.458
2021-05-12,24.2,18.1,19.8,19.0,19.0,0.0,19.6,14.2,85,21.4,0.477
2021-05-13,25.9,17.7,21.0,0.0,0.0,0.0,16.9,10.5,73,22.0,0.428
2021-05-14,26.3,17.1,21.4,0.0,0.0,0.0,12.4,8.8,70,22.1,0.401
2021-05-15,26.5,16.6,22.2,1.4,1.4,0.0,20.4,13.5,78,22.3,0.379
2021-05-16,25.6,20.9,22.6,12.0,12.0,0.0,23.5,14.1,89,22.4,0.423
2021-05-17,26.7,19.4,22.0,18.7,18.7,0.0,23.9,10.8,93,22.4,0.497
2021-05-18,27.2,19.3,22.4,28.8,28.8,0.0,26.9,15.2,93,22.0,0.499
2021-05-19,25.5,19.3,21.8,13.6,13.6,0.0,32.3,14.5,91,21.6,0.505
2021-05-20,25.4,18.0,21.9,14.1,14.1,0.0,13.0,8.2,94,21.8,0.499
2021-05-21,26.3,21.6,23.4,6.1,6.1,0.0,24.7,15.4,93,23.3,0.493
2021-05-22,24.9,21.7,22.8,17.9,17.9,0.0,25.7,19.4,96,22.9,0.511
2021-05-23,23.0,21.2,21.8,42.3,42.3,0.0,17.9,12.4,97,21.9,0.51
2021-05-24,25.7,20.8,22.5,41.5,41.5,0.0,20.9,12.6,94,22.5,0.507
2021-05-25,25.7,21.5,23.1,20.8,20.8,0.0,21.6,12.0,93,23.1,0.5
2021-05-26,29.0,21.7,25.0,2.8,2.8,0.0,15.2,10.5,88,24.5,0.486
2021-05-27,29.6,22.0,25.7,1.7,1.7,0.0,18.4,12.7,85,25.4,0.471
2021-05-28,27.7,22.1,24.5,13.0,13.0,0.0,16.1,10.6,92,25.0,0.484
2021-05-29,28.8,21.1,24.8,1.9,1.9,0.0,20.9,7.3,85,25.1,0.481
2021-05-30,26.8,21.0,23.1,2.8,2.8,0.0,16.8,11.4,86,23.9,0.47
2021-05-31,27.6,21.1,23.9,4.1,4.1,0.0,19.1,13.6,88,24.1,0.458
2021-06-01,27.6,21.3,24.1,3.5,3.5,0.0,14.7,8.5,90,24.2,0.477
2021-06-02,28.1,20.3,23.4,13.3,13.3,0.0,8.4,4.4,90,24.2,0.485
2021-06-03,25.8,19.9,22.7,51.7,51.7,0.0,13.1,5.8,94,23.2,0.502
2021-06-04,24.8,20.6,22.0,105.6,105.6,0.0,14.8,8.7,96,22.3,0.51
2021-06-05,27.9,20.2,23.2,8.5,8.5,0.0,10.3,6.0,89,23.5,0.504
2021-06-06,28.8,20.1,24.5,9.3,9.3,0.0,16.1,9.8,88,24.4,0.492
2021-06-07,30.8,24.7,27.2,2.4,2.4,0.0,30.0,17.8,87,26.6,0.471
2021-06-08,30.9,23.2,26.7,30.7,30.7,0.0,28.3,15.3,89,26.7,0.487
2021-06-09,31.4,24.7,27.6,2.8,2.8,0.0,18.7,13.0,86,27.3,0.476
2021-06-10,30.8,25.0,27.4,2.7,2.7,0.0,17.8,12.1,88,27.5,0.463
2021-06-11,32.0,23.8,27.5,0.1,0.1,0.0,15.5,11.9,81,27.5,0.429
2021-06-12,32.5,24.3,28.0,0.8,0.8,0.0,18.9,8.1,83,28.1,0.41
2021-06-13,32.7,24.5,27.7,0.7,0.7,0.0,9.4,6.5,84,28.6,0.383
2021-06-14,33.2,24.2,28.0,1.3,1.3,0.0,13.5,6.2,81,28.5,0.357
2021-06-15,32.8,23.6,27.5,1.9,1.9,0.0,9.1,4.7,83,28.6,0.342
2021-06-16,33.7,22.5,27.4,0.2,0.2,0.0,13.6,6.8,81,27.8,0.342
2021-06-17,32.9,23.1,27.8,0.3,0.3,0.0,14.0,7.8,76,28.3,0.327
2021-06-18,32.7,21.4,27.5,0.0,0.0,0.0,10.8,6.5,68,28.0,0.308
2021-06-19,32.5,21.9,27.8,0.1,0.1,0.0,16.4,7.6,73,28.6,0.296
2021-06-20,31.4,23.7,26.8,12.8,12.8,0.0,19.2,11.9,89,27.6,0.324
2021-06-21,28.8,23.6,26.0,23.7,23.7,0.0,17.2,10.9,90,26.9,0.41
2021-06-22,30.2,23.5,25.9,11.4,11.4,0.0,13.6,6.9,90,26.4,0.467
2021-06-23,31.6,22.9,27.3,2.7,2.7,0.0,15.5,9.5,86,27.5,0.44
2021-06-24,31.2,23.3,27.2,2.4,2.4,0.0,16.8,11.2,86,27.6,0.431
2021-06-25,30.9,25.2,27.8,3.4,3.4,0.0,16.7,11.9,85,28.1,0.414
2021-06-26,30.6,24.5,27.2,4.1,4.1,0.0,19.6,12.7,84,27.6,0.407
2021-06-27,28.8,23.8,25.6,18.0,18.0,0.0,15.6,10.3,89,26.6,0.459
2021-06-28,27.2,22.6,23.9,70.6,70.6,0.0,15.2,9.7,96,24.6,0.496
2021-06-29,29.0,23.0,25.3,17.9,17.9,0.0,13.9,9.4,92,25.5,0.497
2021-06-30,29.3,23.4,25.8,8.1,8.1,0.0,12.9,6.9,90,26.2,0.483
2021-07-01,30.5,21.8,26.3,0.9,0.9,0.0,12.4,5.2,87,27.1,0.448
2021-07-02,32.0,22.9,27.1,4.6,4.6,0.0,11.5,6.3,85,27.8,0.43
2021-07-03,29.4,23.3,25.2,50.8,50.8,0.0,7.3,5.0,94,26.2,0.501
2021-07-04,29.5,23.2,25.7,19.3,19.3,0.0,9.8,5.4,91,26.4,0.502
2021-07-05,29.5,23.2,25.5,17.9,17.9,0.0,14.3,5.9,92,26.3,0.506
2021-07-06,27.8,23.2,25.1,22.3,22.3,0.0,14.3,9.2,93,25.8,0.505
2021-07-07,27.8,23.2,25.1,15.3,15.3,0.0,13.5,8.8,89,25.6,0.498
2021-07-08,26.1,23.8,24.4,65.6,65.6,0.0,19.0,12.0,96,24.8,0.507
2021-07-09,27.3,23.1,24.5,52.1,52.1,0.0,19.2,11.2,97,24.4,0.507
2021-07-10,30.1,23.6,26.2,3.4,3.4,0.0,17.4,11.1,89,26.1,0.492
2021-07-11,31.3,23.7,27.2,1.4,1.4,0.0,18.4,10.1,86,26.9,0.473
2021-07-12,30.8,24.1,26.8,5.1,5.1,0.0,15.1,9.6,87,27.2,0.484
2021-07-13,29.6,22.8,25.8,3.9,3.9,0.0,13.0,6.9,91,26.4,0.485
2021-07-14,28.1,22.8,25.1,11.5,11.5,0.0,16.8,7.7,91,25.5,0.492
2021-07-15,29.9,23.4,25.7,9.3,9.3,0.0,13.6,8.9,90,26.0,0.488
2021-07-16,30.4,24.0,26.4,6.0,6.0,0.0,13.5,9.4,88,26.6,0.485
2021-07-17,31.6,23.2,27.8,0.7,0.7,0.0,13.9,8.5,83,27.7,0.458
2021-07-18,31.4,23.6,26.9,2.6,2.6,0.0,12.9,7.2,89,27.6,0.435
2021-07-19,30.4,23.4,26.1,14.1,14.1,0.0,12.8,8.0,91,27.2,0.443
2021-07-20,30.6,23.2,26.1,9.1,9.1,0.0,9.3,5.8,87,27.0,0.48
2021-07-21,30.4,22.8,26.1,6.2,6.2,0.0,10.8,4.1,87,27.2,0.446
2021-07-22,29.9,22.8,26.0,6.1,6.1,0.0,11.7,7.1,90,26.6,0.447
2021-07-23,32.3,23.6,28.0,0.3,0.3,0.0,15.1,9.7,84,27.9,0.429
2021-07-24,32.9,24.1,28.4,0.0,0.0,0.0,14.0,9.7,82,28.8,0.4
2021-07-25,32.7,22.9,28.0,0.0,0.0,0.0,11.7,7.3,82,28.8,0.374
2021-07-26,33.1,23.8,28.5,0.0,0.0,0.0,13.0,8.2,77,29.3,0.353
2021-07-27,31.1,24.7,27.4,10.2,10.2,0.0,11.8,6.1,86,28.7,0.36
2021-07-28,31.9,22.6,27.5,0.3,0.3,0.0,5.9,4.2,84,28.2,0.367
2021-07-29,32.5,24.6,28.3,3.0,3.0,0.0,14.0,7.5,83,28.9,0.34
2021-07-30,32.3,25.0,28.0,2.3,2.3,0.0,13.3,6.3,85,29.0,0.332
2021-07-31,32.4,24.3,27.8,1.8,1.8,0.0,11.9,8.3,88,29.1,0.311
2021-08-01,31.9,25.6,28.4,2.5,2.5,0.0,15.5,8.0,84,28.9,0.312
2021-08-02,30.7,25.0,27.4,7.2,7.2,0.0,15.9,8.7,85,28.3,0.349
2021-08-03,30.6,24.1,26.7,10.5,10.5,0.0,13.3,5.4,88,27.6,0.405
2021-08-04,31.6,23.8,26.8,1.3,1.3,0.0,12.6,6.4,85,27.7,0.388
2021-08-05,29.2,24.0,26.4,0.3,0.3,0.0,10.6,7.8,81,27.1,0.359
2021-08-06,30.7,22.6,26.0,6.7,6.7,0.0,15.1,8.3,80,26.8,0.367
2021-08-07,32.3,22.8,27.6,0.0,0.0,0.0,15.6,9.6,81,27.8,0.393
2021-08-08,31.9,24.8,28.2,4.2,4.2,0.0,20.5,12.6,83,28.4,0.373
2021-08-09,32.3,25.3,28.5,2.4,2.4,0.0,19.9,12.5,82,28.8,0.376
2021-08-10,31.4,25.1,28.3,5.3,5.3,0.0,17.3,10.6,83,28.8,0.38
2021-08-11,32.2,24.6,27.4,2.5,2.5,0.0,15.5,8.3,86,28.7,0.361
2021-08-12,32.0,24.0,27.1,1.6,1.6,0.0,16.1,7.7,86,28.2,0.361
2021-08-13,31.1,24.1,26.6,2.5,2.5,0.0,11.4,6.6,88,27.7,0.376
2021-08-14,31.9,23.1,26.6,9.6,9.6,0.0,13.1,5.7,87,27.5,0.414
2021-08-15,30.9,23.3,26.1,5.3,5.3,0.0,9.4,5.1,88,27.4,0.382
2021-08-16,30.9,23.6,26.2,6.9,6.9,0.0,11.9,5.4,90,27.4,0.428
2021-08-17,31.2,23.6,27.1,3.6,3.6,0.0,15.8,6.8,88,27.5,0.45
2021-08-18,30.0,24.5,27.2,19.3,19.3,0.0,15.1,10.0,88,27.4,0.464
2021-08-19,31.4,25.2,27.6,7.8,7.8,0.0,13.0,8.9,87,27.6,0.47
2021-08-20,32.9,24.6,28.5,0.0,0.0,0.0,16.7,9.9,77,28.7,0.421
2021-08-21,33.7,23.5,28.6,0.0,0.0,0.0,16.6,9.5,77,29.1,0.386
2021-08-22,32.9,22.6,27.8,0.2,0.2,0.0,12.1,7.1,82,28.9,0.36
2021-08-23,33.9,23.0,28.3,0.0,0.0,0.0,13.0,7.5,78,29.4,0.337
2021-08-24,33.3,23.5,28.4,0.2,0.2,0.0,10.7,6.7,81,29.7,0.316
2021-08-25,32.3,24.2,28.0,4.0,4.0,0.0,12.6,4.8,85,29.3,0.314
2021-08-26,31.4,24.3,26.6,16.8,16.8,0.0,14.7,6.2,90,28.0,0.349
2021-08-27,28.8,23.9,25.8,11.9,11.9,0.0,13.3,9.2,93,26.8,0.428
2021-08-28,31.1,24.1,26.5,4.3,4.3,0.0,12.1,7.2,89,27.5,0.42
2021-08-29,32.1,24.0,27.5,4.2,4.2,0.0,9.5,6.7,84,27.6,0.419
2021-08-30,33.9,24.0,28.6,0.8,0.8,0.0,13.0,8.5,71,28.6,0.389
2021-08-31,33.4,25.9,28.6,3.3,3.3,0.0,14.4,10.1,79,29.5,0.359
2021-09-01,30.9,24.7,27.2,6.5,6.5,0.0,11.1,7.2,87,28.7,0.352
2021-09-02,31.7,24.2,27.3,4.3,4.3,0.0,12.6,6.5,86,28.8,0.377
2021-09-03,31.4,24.7,27.3,13.1,13.1,0.0,11.5,6.3,87,28.2,0.446
2021-09-04,33.9,24.4,28.2,0.0,0.0,0.0,18.7,8.9,80,28.9,0.411
2021-09-05,34.6,24.7,29.3,0.0,0.0,0.0,13.6,10.3,72,29.7,0.37
